Company,Stock_Code,Date,Current_Asset,Current_Liability,Inventory,Total_Liability,Total_Assets,EBIT,Interest_Expense,Accounts_Receivable,Accounts_Payable,Sales_revenue,Cost_of_Sales,Net_Profit,NOI,Net_Cash_Flows_from_Operating_Activities,Capital_Eexpenditure,,ROE,,,,,Current Ratio,Quick Ratio,Debt to Assets Ratio,Interest Coverage Ratio,Inventory Turnover Ratio,Accounts Receivable Turnover Ratio,Gross Profit Margin,Net Profit Margin,Capitalization Rate,Operating Cash Flow to Profit Ratio
600890.sh,SH600890,2022年年报,98.61,32.94,0.6916,33.87,207.97,,,16.57,5.84,16.71,13.4,-45.43422,-38.64978,-33.99,,,-0.0026,,,,,,,,,,,,,,
600890.sh,SH600890,2022年三季报,122.95,30.38,0.6916,31.53,232.23,,,30.91,4.85,10.97,9.1354,-27.3501,-27.72259,-,,,-0.0014,,,,,,,,,,,,,,
600890.sh,SH600890,2022年中报,133.06,30.52,0.6916,31.88,243.1,,,30.39,3.88,7.879,5.4964,-16.82876,-16.89775,-26.47,,,-0.0008,,,,,,,,,,,,,,
600890.sh,SH600890,2022年一季报,134.99,30.7,0.6916,32.29,245.53,,,23.19,4.01,3.0075,2.1629,-7.0595,-7.06021,-,,,-0.0003,,,,,,,,,,,,,,
000918.sz,SZ000918,2023年中报,5408.3,8933.24,4069.8,10371.71,9861.16,,,17.33,1160.85,413.82,457.16,-365.35788,-371.80899,19.96,,,0.0071,,,,,,,,,,,,,,
000918.sz,SZ000918,2023年一季报,5814.14,8829.52,4147.27,10441.18,10222.97,,,14.8,1148.19,218.54,215.64,-121.85623,-121.91715,-,,,0.0056,,,,,,,,,,,,,,
000918.sz,SZ000918,2022年年报,5960.47,8845.06,4212.23,10509.81,10442.35,,,34.53,1156.03,1451.06,1552.27,-778.06089,-816.59488,562.2,,,0.1242,,,,,,,,,,,,,,
000918.sz,SZ000918,2022年三季报,7149.8,10009.73,5234.34,11859.27,12168.99,,,27.92,1169.35,884.67,962.52,-507.80247,-523.20484,-,,,-0.0168,,,,,,,,,,,,,,
000918.sz,SZ000918,2022年中报,7372.72,9716.04,5550.41,11987.17,12533.39,,,21.82,1177.42,408.53,421.98,-353.21348,-361.49206,187.8,,,-0.0065,,,,,,,,,,,,,,
000918.sz,SZ000918,2022年一季报,7250.35,9278.56,5613.85,11643.55,12482.73,,,22.72,1120.06,266.21,236.97,-127.35491,-128.66112,-,,,-0.0015,,,,,,,,,,,,,,
000656.sz,SZ000656,2023年三季报,211955.66,196714,152745.77,227115.22,260327.33,,,960.3,29304.78,43061.37,37093.94,-241.14368,246.57524,-,,,-0.0001,,,,,,,,,,,,,,
000656.sz,SZ000656,2023年中报,226898.8,208218.81,163998.51,241080.4,275108.71,,,837.91,29715.12,26075.01,22561.66,-610.15532,-342.72423,-443.2,,,-0.0002,,,,,,,,,,,,,,
000656.sz,SZ000656,2023年一季报,244456.68,221891.71,179018.93,254938.7,293063.7,,,893.25,29668.47,9951,8614.26,29.85299,168.73306,-,,,0,,,,,,,,,,,,,,
000656.sz,SZ000656,2022年年报,252253.48,235230.95,184843.32,260649.48,299535.78,,,955.6,31199.13,54861.88,51298.97,-22773.1673,-23750.29004,5247.19,,,-0.0058,,,,,,,,,,,,,,
000656.sz,SZ000656,2022年三季报,277184.2,228383.72,201328.06,260278.78,327490.51,,,2901.22,22453.17,43414.6,40790.42,-4423.94772,-5227.50264,-,,,-0.0007,,,,,,,,,,,,,,
000656.sz,SZ000656,2022年中报,288394.35,231783.5,208267.67,267314.91,339222.61,,,2734.65,22021.74,31322.18,29371.14,-1202.77187,-1834.25022,8729.74,,,-0.0002,,,,,,,,,,,,,,
000656.sz,SZ000656,2022年一季报,299907.77,228179.47,217816.87,276880.81,351218.77,,,2956.3,21739.78,12671.76,11316.87,-233.16042,-314.4277,-,,,0,,,,,,,,,,,,,,
000668.sz,SZ000668,2023年三季报,1299.75,836.07,960.5,836.38,2106.02,,,2.3606,205.75,40.5,28.34,-33.81541,-33.10264,-,,,-0.0003,,,,,,,,,,,,,,
000668.sz,SZ000668,2023年中报,1454.99,859.79,1101.79,860.13,2133.31,,,2.8616,212.29,21.66,14.49,-30.27236,-29.49812,-38.43,,,-0.0002,,,,,,,,,,,,,,
000668.sz,SZ000668,2023年一季报,1352.37,1018.85,1113.48,1018.87,2314.76,,,3.1852,220.76,9.7198,6.8957,-7.62324,-9.14196,-,,,-0.0001,,,,,,,,,,,,,,
000668.sz,SZ000668,2022年年报,1408.73,1014.36,1153.99,1014.69,2327.74,,,9.4611,223.25,638.63,474.5,-32.37855,-38.0806,-86.64,,,-0.0002,,,,,,,,,,,,,,
000668.sz,SZ000668,2022年三季报,2765.97,1561.27,1510.77,1584.94,3498.03,,,852.42,604.06,502.02,392.59,-8.4842,8.68483,-,,,0,,,,,,,,,,,,,,
000668.sz,SZ000668,2022年中报,2966.59,1652.41,1608.89,1674.22,3603.82,,,848.71,569.24,312.5,240.95,5.78124,18.87043,-77.17,,,0,,,,,,,,,,,,,,
000668.sz,SZ000668,2022年一季报,2970.49,1741.55,1542.13,1764.15,3612.82,,,828.28,593.86,142.24,100.78,1.1948,5.7203,-,,,0,,,,,,,,,,,,,,
000863.sz,SZ000863,2023年三季报,5443.05,2527.45,4128.44,2810.24,6960.68,,,49.16,237.05,889.29,414.62,32.10344,51.3871,-,,,0.0001,,,,,,,,,,,,,,
000863.sz,SZ000863,2023年中报,5807.87,2830.86,4221.57,3311.58,7347.92,,,42.59,237.91,180.49,112.06,-82.12368,-101.45218,-170.32,,,-0.0002,,,,,,,,,,,,,,
000863.sz,SZ000863,2023年一季报,5934.01,2873.52,4158.52,3398.69,7441.19,,,56.93,248.58,73.59,49.06,-76.20825,-83.79999,-,,,-0.0002,,,,,,,,,,,,,,
000863.sz,SZ000863,2022年年报,5407.49,2209.04,4129.32,2800.56,6919.39,,,52.03,381.52,1348.53,708.65,9.57453,99.65844,119.72,,,0,,,,,,,,,,,,,,
000863.sz,SZ000863,2022年三季报,5674.74,2840.08,4122.65,3276.77,7213.26,,,75.29,114.04,337.54,251.9,-175.79083,-154.1837,-,,,-0.0004,,,,,,,,,,,,,,
000863.sz,SZ000863,2022年中报,5503.22,2628.17,3976.97,3075.48,7065.54,,,65.83,129.58,222.05,162.6,-122.14921,-103.61225,73.13,,,-0.0003,,,,,,,,,,,,,,
000863.sz,SZ000863,2022年一季报,5586.69,2375.54,3927.89,3002.28,7175.35,,,64.4,122.27,145.45,101.31,-57.08944,-52.58746,-,,,-0.0001,,,,,,,,,,,,,,
600048.sh,SH600048,2023年三季报,1265425.47,818168.44,871715.31,1103953.24,1438217.7,,,5062.5,141159.87,192506.46,155225.42,16979.06994,21887.99086,-,,,0.0005,,,,,,,,,,,,,,
600048.sh,SH600048,2023年中报,1261014.86,805745.19,854633,1102340.1,1431839.04,,,4477.77,142305.35,136978.21,107855.59,15122.39416,19300.21055,7145.97,,,0.0005,,,,,,,,,,,,,,
600048.sh,SH600048,2023年一季报,1274978.49,819663.04,877252.44,1127338.23,1448024.73,,,4532.28,141576.01,39955.55,31217.62,3983.56812,5320.24447,-,,,0.0001,,,,,,,,,,,,,,
600048.sh,SH600048,2022年年报,1300400.62,842280.43,877893.19,1148272.9,1470464.41,,,4043.63,162047.36,281016.7,219228.01,27174.31472,34693.22809,7422.38,,,0.0008,,,,,,,,,,,,,,
600048.sh,SH600048,2022年三季报,1288164.67,824699.99,864482.77,1128237.72,1448060.44,,,4305.46,124033.04,156375.98,118093.19,19015.31953,24346.81483,-,,,0.0006,,,,,,,,,,,,,,
600048.sh,SH600048,2022年中报,1273740.69,816622.24,844700.49,1110754.7,1432582.12,,,4035.84,129345.73,110723.03,82466.91,15002.97061,19191.54765,-22460.01,,,0.0005,,,,,,,,,,,,,,
600048.sh,SH600048,2022年一季报,1274591.11,820422.65,860190.78,1117907.81,1429792.17,,,3075.69,131033.26,33536.63,24183.65,3920.43249,5090.75733,-,,,0.0001,,,,,,,,,,,,,,
600773.sh,SH600773,2023年三季报,10373.9,6288.74,9003.35,10322.07,14018.8,,,21.32,973.36,1433.75,934.82,15.7712,70.46789,-,,,0,,,,,,,,,,,,,,
600773.sh,SH600773,2023年中报,10167.48,5367.69,8968.99,10135.93,13819.36,,,9.7185,1220.51,987.64,669.72,8.88874,51.90448,-691.48,,,0,,,,,,,,,,,,,,
600773.sh,SH600773,2023年一季报,9732.67,5478.38,8918.68,9704.75,13409.19,,,16.11,1170.49,630.63,434.03,12.928,40.28085,-,,,0,,,,,,,,,,,,,,
600773.sh,SH600773,2022年年报,10394.82,6745.7,9337.26,10251.46,13944.53,,,14.5,1681.18,2456.48,1683.67,49.37522,153.15002,1023.59,,,0.0001,,,,,,,,,,,,,,
600773.sh,SH600773,2022年三季报,11095.5,6065.53,9496.95,10910.61,14586.86,,,12.52,1669.21,1726.31,1183.85,39.18716,101.97717,-,,,0.0001,,,,,,,,,,,,,,
600773.sh,SH600773,2022年中报,10963.61,6362.86,9514.89,10812.61,14488.68,,,17.25,1607.83,1141.75,774.16,26.94539,70.24748,504.6,,,0.0001,,,,,,,,,,,,,,
600773.sh,SH600773,2022年一季报,11356.26,6661.23,9719.84,11122.75,14800.68,,,12.61,1530.68,562.04,377.19,12.81456,50.61653,-,,,0,,,,,,,,,,,,,,
600647.sh,SH600647,2023年三季报,310.12,13.34,33.38,13.34,339.16,,,0.0415,1.05,1.0037,0.5345,-7.54331,-7.54362,-,,,-0.0002,,,,,,,,,,,,,,
600647.sh,SH600647,2023年中报,313.56,13.41,33.38,13.41,342.99,,,0.0415,1.05,0.7378,0.3564,-3.78344,-3.78362,-7.56,,,-0.0001,,,,,,,,,,,,,,
600647.sh,SH600647,2023年一季报,315.62,13.74,33.38,13.74,345.44,,,0.069,1.05,0.3585,0.1782,-1.66208,-1.66221,-,,,0,,,,,,,,,,,,,,
600647.sh,SH600647,2022年年报,321.27,18.08,33.38,18.08,351.45,,,0.1472,1.05,18.69,3.0594,0.60924,5.94876,-172.98,,,0,,,,,,,,,,,,,,
600647.sh,SH600647,2022年三季报,322.16,12.58,29.42,12.59,358.13,,,0.0495,1.05,18.3,6.8468,12.79535,12.71198,-,,,0.0004,,,,,,,,,,,,,,
600647.sh,SH600647,2022年中报,342.04,30.48,30.25,30.48,378.3,,,0.0498,1.05,16.9,5.8396,15.06964,15.00972,-152.08,,,0.0004,,,,,,,,,,,,,,
600647.sh,SH600647,2022年一季报,352.63,42.09,34.69,42.09,389.28,,,0.0506,1.05,1.6346,1.2206,14.42502,14.3654,-,,,0.0004,,,,,,,,,,,,,,
600376.sh,SH600376,2023年三季报,218823.87,92098.1,135706.24,202599.67,265987.53,,,1141.62,9238.24,32638.08,28724.68,-2513.13222,-2117.08577,-,,,-0.0004,,,,,,,,,,,,,,
600376.sh,SH600376,2023年中报,224405.1,101615.18,141050.02,210454,273235.55,,,866.73,9621.35,19401.41,17183.39,-1526.8907,-1394.35592,3490.3,,,-0.0002,,,,,,,,,,,,,,
600376.sh,SH600376,2023年一季报,234678.75,104738.63,150441.73,220210.61,283411.44,,,763.58,9223.93,3635.16,3122.5,-957.86585,-961.87849,-,,,-0.0002,,,,,,,,,,,,,,
600376.sh,SH600376,2022年年报,229762.33,105834.9,149788.04,211263.75,278295.6,,,767.83,11628.06,47920.86,39957.81,958.41717,1715.55087,4418.64,,,0.0001,,,,,,,,,,,,,,
600376.sh,SH600376,2022年三季报,250795.48,112787.95,168219.95,232453.27,300823.17,,,332.67,9178.64,19385.09,15189.72,94.98694,333.03265,-,,,0,,,,,,,,,,,,,,
600376.sh,SH600376,2022年中报,260489.56,122183.06,174425.96,243932.05,311316.85,,,292.26,8768.66,7103.56,5775.19,-1291.42634,-1308.64012,2489.1,,,-0.0002,,,,,,,,,,,,,,
600376.sh,SH600376,2022年一季报,267643.25,130682.1,174658.11,252821.76,319901.54,,,363.11,9200.71,2346.56,1641.52,-332.0384,-303.41063,-,,,0,,,,,,,,,,,,,,
600067.sh,SH600067,2023年三季报,18736.89,14632.76,11949.17,16069.42,24275.5,,,3522.43,2009.72,5826.82,5195.2,-118.86717,-59.24567,-,,,-0.0001,,,,,,,,,,,,,,
600067.sh,SH600067,2023年中报,17024.81,12945.29,10982.83,14311.66,22578.54,,,3428.92,2070.25,4128.08,3685.61,-49.12419,-8.26402,-70.75,,,-0.0001,,,,,,,,,,,,,,
600067.sh,SH600067,2023年一季报,17541.43,13157.26,11451.28,14648.86,22986.89,,,3362.32,2070.97,1947.62,1629.92,0.77905,30.0039,-,,,0,,,,,,,,,,,,,,
600067.sh,SH600067,2022年年报,18045.74,13547.58,11852.87,15034.69,23381.18,,,3346.61,2090.69,11139.8,9353.25,153.72924,316.48637,1379.98,,,0.0002,,,,,,,,,,,,,,
600067.sh,SH600067,2022年三季报,18285.72,13340.91,11679.47,15280.35,23579.9,,,3694.59,2188.07,9040.49,7814.81,81.36445,263.4673,-,,,0.0001,,,,,,,,,,,,,,
600067.sh,SH600067,2022年中报,19000.04,14001.41,11868.47,15969.04,24304.93,,,3770.35,2129.47,7052.87,6038.87,134.70977,310.98942,587.72,,,0.0002,,,,,,,,,,,,,,
600067.sh,SH600067,2022年一季报,18294.91,13050.82,13863.65,15518.34,23787.11,,,1035.07,1928.39,2578.16,2112.22,58.26636,107.77239,-,,,0.0001,,,,,,,,,,,,,,
000011.sz,SZ000011,2023年三季报,13616.84,6627.94,11139.35,11103.15,15583.45,,,432.96,414.73,2427.33,1747.1,230.59599,315.48527,-,,,0.0005,,,,,,,,,,,,,,
000011.sz,SZ000011,2023年中报,13473.88,6667.15,10848.3,11031.71,15499.54,,,416.93,497.52,1905.46,1372.16,214.93641,294.02815,-580.02,,,0.0005,,,,,,,,,,,,,,
000011.sz,SZ000011,2023年一季报,13710.79,7234.23,11106.51,11300.19,15779.47,,,404.09,424.88,411.47,310.29,10.03986,13.62418,-,,,0,,,,,,,,,,,,,,
000011.sz,SZ000011,2022年年报,13719.79,7505.71,10975.33,11331.48,15800.29,,,419.93,608.28,3708.67,1978.78,531.82313,746.09131,105.23,,,0.0012,,,,,,,,,,,,,,
000011.sz,SZ000011,2022年三季报,12889.41,6620.97,10333.64,10611.61,14989.81,,,419.83,277.92,3140.3,1571.68,446.23606,604.75765,-,,,0.001,,,,,,,,,,,,,,
000011.sz,SZ000011,2022年中报,13068.55,7009,9887.02,10989.76,15166.31,,,372.69,299.75,1988.3,1068.65,242.77141,332.82775,-395.99,,,0.0006,,,,,,,,,,,,,,
000011.sz,SZ000011,2022年一季报,12567.11,6182.01,9816.8,9994.71,14548.05,,,365.16,296.71,1255.81,628.06,215.9996,281.71379,-,,,0.0005,,,,,,,,,,,,,,
600383.sh,SH600383,2023年三季报,307167.01,226943.32,159212.96,295424.22,409932.38,,,1597.75,25342.82,52234.81,43377.44,731.28732,1996.5579,-,,,0.0001,,,,,,,,,,,,,,
600383.sh,SH600383,2023年中报,322758.84,230226.82,165456.58,307213.96,425972,,,1516.59,24784.94,36774.76,30745.15,2324.16514,3321.22835,213.77,,,0.0002,,,,,,,,,,,,,,
600383.sh,SH600383,2023年一季报,319315.36,220887.4,153738.81,306593.47,422547.4,,,1461.63,27913.01,14336.94,11828.41,233.69214,491.68485,-,,,0,,,,,,,,,,,,,,
600383.sh,SH600383,2022年年报,313983.91,221182.89,151003.72,303126.45,419383.22,,,1538.63,33629.34,120035.4,95239.44,9134.69379,12960.62675,19907.25,,,0.0008,,,,,,,,,,,,,,
600383.sh,SH600383,2022年三季报,364855.53,261519.91,192196.51,350309.66,465648.2,,,1315.67,32913.79,52951.75,42130.69,5226.33783,6433.69859,-,,,0.0005,,,,,,,,,,,,,,
600383.sh,SH600383,2022年中报,365034.44,256489.38,189511.18,353684.46,465355.71,,,1009.05,35817.53,28031.85,21871.49,3408.67311,4104.16898,6129.52,,,0.0003,,,,,,,,,,,,,,
600383.sh,SH600383,2022年一季报,369628.86,261469.01,192054.82,356538.02,468415.61,,,760.58,36272.24,13313.68,10688.25,675.00378,996.84012,-,,,0.0001,,,,,,,,,,,,,,
601155.sh,SH601155,2023年三季报,261099.97,270959.38,174487.64,329199.17,418732.6,,,533.03,42041.47,71279.73,58273.58,2744.26951,3489.71149,-,,,0.0003,,,,,,,,,,,,,,
601155.sh,SH601155,2023年中报,282028.03,291004.88,189170.13,348343.38,437844.58,,,429.18,40216.41,41768.38,33816.83,2472.68834,3309.43709,7434.22,,,0.0003,,,,,,,,,,,,,,
601155.sh,SH601155,2023年一季报,298564.12,304748.89,200946.55,363935.3,453884,,,507.27,42132.88,16252.12,12761.53,721.59397,928.36868,-,,,0.0001,,,,,,,,,,,,,,
601155.sh,SH601155,2022年年报,303082.78,314466.7,204364.67,368446.1,457907.02,,,505.14,44260.23,115456.68,92326.02,1720.30458,3032.69718,14534.77,,,0.0002,,,,,,,,,,,,,,
601155.sh,SH601155,2022年三季报,358546.13,352217.92,251590.35,415155.76,510260.52,,,470.12,39358.97,61754.06,48607.25,3773.17282,5013.83104,-,,,0.0004,,,,,,,,,,,,,,
601155.sh,SH601155,2022年中报,364901.99,349852.78,247424.69,418235.09,514882.68,,,482.28,40020.21,42803.05,33431.11,3304.39521,4413.52645,11502.76,,,0.0003,,,,,,,,,,,,,,
601155.sh,SH601155,2022年一季报,379857.75,353769.55,255642.59,431517.71,527116.48,,,494.07,45177.22,18677.77,15119.53,580.87855,770.12325,-,,,0.0001,,,,,,,,,,,,,,
000615.sz,SZ000615,2023年三季报,700.74,917.86,181.12,3462.02,3628.16,,,84.85,259.41,1042.16,743.44,-47.41809,-30.18887,-,,,-0.0028,,,,,,,,,,,,,,
000615.sz,SZ000615,2023年中报,711.65,838.94,177.68,3497.28,3672.19,,,71.78,250.78,701.89,503.3,-38.53401,-24.92818,112.67,,,-0.0022,,,,,,,,,,,,,,
000615.sz,SZ000615,2023年一季报,845.34,802.02,177.64,3522.39,3733.63,,,77.07,234.58,325.7,234.71,-18.79262,-12.14099,-,,,-0.0009,,,,,,,,,,,,,,
000615.sz,SZ000615,2022年年报,844.79,705.07,183.65,3508.73,3738.74,,,74.42,228.31,1356.12,1026.06,-144.83382,-146.41313,64.72,,,-0.0063,,,,,,,,,,,,,,
000615.sz,SZ000615,2022年三季报,814.71,862.49,167.05,2114.79,3867.34,,,135.53,250.48,1091.2,841.36,-106.06415,-79.59218,-,,,-0.0006,,,,,,,,,,,,,,
000615.sz,SZ000615,2022年中报,846.68,786.88,159.68,2151.43,3920.18,,,139.45,258.12,748.94,600.48,-93.09348,-75.51679,-40.56,,,-0.0005,,,,,,,,,,,,,,
000615.sz,SZ000615,2022年一季报,897.55,747.7,175.18,2190.41,4012.83,,,113.3,219.88,312.22,240.4,-43.2115,-39.07638,-,,,-0.0002,,,,,,,,,,,,,,
600246.sh,SH600246,2023年三季报,3584.24,1050.8,966.09,2929.38,9147.7,,,70.03,257.55,361.31,258.68,-171.73121,-176.80691,-,,,-0.0003,,,,,,,,,,,,,,
600246.sh,SH600246,2023年中报,3564.02,1053.16,999.17,2935.79,9227.31,,,66.79,270.31,255.31,189.86,-98.93383,-103.88697,32.58,,,-0.0002,,,,,,,,,,,,,,
600246.sh,SH600246,2023年一季报,3847.22,1160.21,1069.75,3203.43,9563.39,,,64.82,275.55,126.9,93.05,-27.91877,-24.97132,-,,,0,,,,,,,,,,,,,,
600246.sh,SH600246,2022年年报,3767.9,1370.9,1128.75,3130.45,9519.06,,,61.54,278.41,422.15,257.28,-342.78523,-401.56929,419.72,,,-0.0005,,,,,,,,,,,,,,
600246.sh,SH600246,2022年三季报,4003.72,1404.45,1206.71,3275.01,9695,,,67.25,316.94,258.37,157.48,-269.73985,-311.66977,-,,,-0.0004,,,,,,,,,,,,,,
600246.sh,SH600246,2022年中报,4366.83,1414.1,1234.47,3321.19,9897.54,,,66.66,321.65,136.8,91.38,-166.90076,-183.72834,320.07,,,-0.0003,,,,,,,,,,,,,,
600246.sh,SH600246,2022年一季报,4987.74,1277.69,1248.4,3400.67,10609.1,,,55.62,328.97,66.04,40.69,-37.36436,-32.09427,-,,,-0.0001,,,,,,,,,,,,,,
600665.sh,SH600665,2023年三季报,39152.97,25193.82,29930.8,35949.99,40983.38,,,94.24,3675.06,5212.31,4608.1,18.76432,63.59355,-,,,0,,,,,,,,,,,,,,
600665.sh,SH600665,2023年中报,39161.49,24792.27,28927,35889.8,40950.78,,,88.47,4796.42,4838.89,4286.18,43.06614,98.85865,-561.25,,,0.0001,,,,,,,,,,,,,,
600665.sh,SH600665,2023年一季报,37623.18,24720.24,29427.57,34241.84,39400.68,,,48.97,4990.42,3190.81,2752.21,32.54622,89.36445,-,,,0.0001,,,,,,,,,,,,,,
600665.sh,SH600665,2022年年报,38525.25,26649.69,28891.6,35180.05,40308.11,,,65.91,5651.96,10552.35,7936.55,703.84146,1065.37891,1395.28,,,0.0014,,,,,,,,,,,,,,
600665.sh,SH600665,2022年三季报,41801.09,30355.41,31998.15,38973.29,43612.81,,,24.63,4782.9,3924.13,3120.06,214.25775,279.73196,-,,,0.0005,,,,,,,,,,,,,,
600665.sh,SH600665,2022年中报,42902.2,32822.16,31181.29,40150.87,44687.44,,,70.43,5719.08,3100.47,2529.58,111.30692,159.69531,1718.35,,,0.0002,,,,,,,,,,,,,,
600665.sh,SH600665,2022年一季报,38869.9,27437.09,28662.61,36063.64,40578.69,,,72.94,2590.71,361.09,309.46,-29.2842,-37.02588,-,,,-0.0001,,,,,,,,,,,,,,
600895.sh,SH600895,2023年三季报,19545.6,9418.58,14521.28,31638.74,47515.76,,,143.3,2953.86,1746.36,594.75,770.14264,1077.83316,-,,,0.0005,,,,,,,,,,,,,,
600895.sh,SH600895,2023年中报,20024.67,10122.63,13449.81,32052.68,47571.6,,,113.24,2682.02,540.9,180.47,395.07117,506.74159,-1410.9,,,0.0002,,,,,,,,,,,,,,
600895.sh,SH600895,2023年一季报,17778.21,11692.55,12098.73,29259.88,44701.63,,,72.73,1609.52,247.85,97.22,200.21153,249.75702,-,,,0.0001,,,,,,,,,,,,,,
600895.sh,SH600895,2022年年报,15859.43,14090.37,11852.45,27436.72,42727.23,,,56.66,2367.89,1906.72,722.78,870.03606,1000.50331,-455.74,,,0.0006,,,,,,,,,,,,,,
600895.sh,SH600895,2022年三季报,14534.78,10624.03,10560.09,24732.46,39978.9,,,79.16,1074.59,1630.42,639.46,752.9286,1018.28974,-,,,0.0005,,,,,,,,,,,,,,
600895.sh,SH600895,2022年中报,13186.69,9317.03,9683.59,23034.96,37455.66,,,80.13,722.92,1341.29,510.96,22.66785,34.37916,-950.85,,,0,,,,,,,,,,,,,,
600895.sh,SH600895,2022年一季报,12203.59,7766.61,9446.3,22182.51,36446.34,,,53.26,1035.78,1172.99,427.56,-223.2208,-307.52121,-,,,-0.0002,,,,,,,,,,,,,,
000671.sz,SZ000671,2023年中报,245871.47,252125.32,174019.69,269213.18,286613.04,,,1459.2,28971.56,10580.41,9186.49,-1879.08009,-1373.01514,1275.62,,,-0.0011,,,,,,,,,,,,,,
000671.sz,SZ000671,2023年一季报,254217.83,256438.8,176061.5,274393.58,298821.33,,,1580.73,28726.57,1964.75,1772.88,-540.30617,-325.90359,-,,,-0.0002,,,,,,,,,,,,,,
000671.sz,SZ000671,2022年年报,250371.44,253044.76,173993.69,274636.85,299692.7,,,1552.29,29008.33,39918.58,37206.03,-11217.11966,-10639.86679,-3093.2,,,-0.0044,,,,,,,,,,,,,,
000671.sz,SZ000671,2022年三季报,282950.96,271193.85,192673.49,298480.08,331472.53,,,1948.74,28647.07,18749.03,16981.42,-5825.3243,-4798.07785,-,,,-0.0018,,,,,,,,,,,,,,
000671.sz,SZ000671,2022年中报,290594.15,274799.38,195942.39,304090.2,340276.83,,,2454.11,30355.24,9255.06,8247.48,-3482.67806,-2894.81327,-699.2,,,-0.001,,,,,,,,,,,,,,
000671.sz,SZ000671,2022年一季报,309034.1,279924.06,203406.65,320244.67,358555.25,,,2355,30394.71,1856.73,1704.62,-1606.99817,-1421.0302,-,,,-0.0004,,,,,,,,,,,,,,
002244.sz,SZ002244,2023年三季报,275383.88,213791.35,187893,243950.01,305253.76,,,515.39,4631.9,46392.61,39437.1,2945.93057,4267.35978,-,,,0.0005,,,,,,,,,,,,,,
002244.sz,SZ002244,2023年中报,280565.89,221107.87,192911.21,250246.61,310250.06,,,527.78,5096.11,27028.54,22095.09,1948.75796,2741.89007,27588.43,,,0.0003,,,,,,,,,,,,,,
002244.sz,SZ002244,2023年一季报,273144.86,200274.86,192019.24,241204.58,298982.2,,,503.96,3461.77,10085.97,7995.32,930.93518,1324.8078,-,,,0.0002,,,,,,,,,,,,,,
002244.sz,SZ002244,2022年年报,250346.56,183721.37,184409.22,223459.31,276176.04,,,440.77,3699.15,41502.32,34249.26,3921.9689,5320.4307,5213.65,,,0.0007,,,,,,,,,,,,,,
002244.sz,SZ002244,2022年三季报,245161.42,191554.38,181073.46,227768.09,273981.13,,,387.44,2977.08,19867.97,16560.22,2324.553,2838.44148,-,,,0.0005,,,,,,,,,,,,,,
002244.sz,SZ002244,2022年中报,228946.8,171675.45,168335.83,210345.41,252343.45,,,364.12,2822.56,10689.84,8447.11,1617.37309,1978.03314,480.87,,,0.0004,,,,,,,,,,,,,,
002244.sz,SZ002244,2022年一季报,202561.74,146170.14,154326.84,184250.41,224696.22,,,453.52,2778.78,6182.74,5177.89,382.09353,535.56286,-,,,0.0001,,,,,,,,,,,,,,
002968.sz,SZ002968,2023年三季报,1369.98,670.97,5.5911,724.59,1919.12,,,839.34,204.85,2292.4,1968.09,132.50081,156.20869,-,,,0.0011,,,,,,,,,,,,,,
002968.sz,SZ002968,2023年中报,1209.2,508.21,4.1104,540.36,1693.73,,,705.74,161.89,1475.41,1257.61,86.16388,103.76241,-141.84,,,0.0007,,,,,,,,,,,,,,
002968.sz,SZ002968,2023年一季报,1257.72,490.6,3.9988,522.87,1706.39,,,682.84,140.92,725.08,610.79,47.56518,57.16619,-,,,0.0004,,,,,,,,,,,,,,
002968.sz,SZ002968,2022年年报,1236.24,505.64,3.3783,539,1669.85,,,481.08,128.54,2598.11,2177.84,186.80382,221.78203,89.68,,,0.0017,,,,,,,,,,,,,,
002968.sz,SZ002968,2022年三季报,1147.46,422.48,3.9188,451.98,1533.14,,,590.05,113.07,1913.94,1586.96,149.28717,175.74082,-,,,0.0014,,,,,,,,,,,,,,
002968.sz,SZ002968,2022年中报,1145.35,430.23,4.0731,462.78,1477.74,,,535.1,104.5,1250.34,1034.95,94.65096,111.99475,-114.83,,,0.0009,,,,,,,,,,,,,,
002968.sz,SZ002968,2022年一季报,1134.81,385.92,6.5318,418.23,1457.02,,,510.45,93.39,610.8,501.59,44.16093,52.35796,-,,,0.0004,,,,,,,,,,,,,,
002016.sz,SZ002016,2023年三季报,5021.75,1624.89,2934.29,1637.19,6530.9,,,687.07,249.18,1234.99,708.08,263.79444,344.95305,-,,,0.0005,,,,,,,,,,,,,,
002016.sz,SZ002016,2023年中报,5236.41,1894.33,3005.58,1909.11,6659.44,,,384.97,200.44,597.82,329.56,122.43358,157.83565,32.38,,,0.0003,,,,,,,,,,,,,,
002016.sz,SZ002016,2023年一季报,5172.84,1828.35,2972.93,1839.39,6532.15,,,492.28,182.59,300.34,160.67,64.81331,84.34815,-,,,0.0001,,,,,,,,,,,,,,
002016.sz,SZ002016,2022年年报,5256.71,1935.44,3046.28,1948.51,6577.17,,,351.51,285.03,831.3,359.07,149.71727,208.38158,-271.55,,,0.0003,,,,,,,,,,,,,,
002016.sz,SZ002016,2022年三季报,5190.15,1763.61,3071.19,1771.5,6377.21,,,224.22,315.13,566.63,269.23,124.4885,144.84702,-,,,0.0003,,,,,,,,,,,,,,
